"cid","sid","userid","reply2Id","mid_num","idstr","ctext","csource","create_at"
"3790696391826021","3790688787549157","1914481835",NULL,"3790696391826021","3790696391826021","@唐位位","<a href=""http://app.weibo.com/t/feed/6Df7i5"" rel=""nofollow"">小米手机2S</a>","Mon Dec 22 21:45:10 +0800 2014"
"3790696399567292","3790647141657488","1863742837",NULL,"3790696399567292","3790696399567292","加油方正！","<a href=""http://app.weibo.com/t/feed/173r1J"" rel=""nofollow"">三星Galaxy NOTE III</a>","Mon Dec 22 21:45:12 +0800 2014"
"3790696404422467","3790688787549157","3169357594","3790691366752737","3790696404422467","3790696404422467","回复@令狐克刚:想太多。。。","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:45:13 +0800 2014"
"3790696412821099","3790647141657488","3480890473",NULL,"3790696412821099","3790696412821099","方正一定会越[照相机]来越好","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:45:15 +0800 2014"
"3790696417020951","3790647141657488","3920607181",NULL,"3790696417020951","3790696417020951","方正加油，支持到底[带感][可爱]","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:45:16 +0800 2014"
"3790696425574878","3790685091669983","1919731122",NULL,"3790696425574878","3790696425574878","看了半天，还是做","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:45:18 +0800 2014"
"3790696433971466","3790695665732716","1890057381",NULL,"3790696433971466","3790696433971466","一串民贼，一目了然！老大落网，箱底见光！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:45:20 +0800 2014"
"3790696450768296","3790647141657488","3494740300",NULL,"3790696450768296","3790696450768296","我相信我们方正总有一[酷]天会证明清白的","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:45:24 +0800 2014"
"3790696462947871","3790688787549157","3169357594","3790690280574143","3790696462947871","3790696462947871","回复@Bruce_Yanh:的确因此","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:45:26 +0800 2014"
"3790696463365445","3790647141657488","3920843264",NULL,"3790696463365445","3790696463365445","希[握手]望能查出真相，还方正一清白","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:45:27 +0800 2014"
"3790696479743137","3790692033727636","1956048223",NULL,"3790696479743137","3790696479743137","还真有这个组织","<a href=""http://app.weibo.com/t/feed/6GxKEr"" rel=""nofollow"">HTC One 时尚版</a>","Mon Dec 22 21:45:30 +0800 2014"
"3790696534335185","3790647141657488","3499096682",NULL,"3790696534335185","3790696534335185","这点小挫折对于我们方正来说是小菜一碟[泪流满面]！","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:45:44 +0800 2014"
"3790696538942285","3790647141657488","3922504684",NULL,"3790696538942285","3790696538942285","方正真心[衰]不错哦！","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:45:44 +0800 2014"
"3790696576321676","3790647141657488","3494737757",NULL,"3790696576321676","3790696576321676","[囧]方正，不一样的公司。","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:45:53 +0800 2014"
"3790696626857797","3790647141657488","3494745587",NULL,"3790696626857797","3790696626857797","方正现在都这么大公司了，员工这[呵呵]么多，也不定是谁起的谣","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:46:06 +0800 2014"
"3790696630282814","3790647141657488","1750295047",NULL,"3790696630282814","3790696630282814","方正的管理严格而有序，这几年发现发现尤其迅速，员工有目共睹！","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Mon Dec 22 21:46:07 +0800 2014"
"3790696634477535","3790695602808802","3556105927",NULL,"3790696634477535","3790696634477535","先吧质量弄好了就行","<a href=""http://app.weibo.com/t/feed/1faElk"" rel=""nofollow"">荣耀手机</a>","Mon Dec 22 21:46:08 +0800 2014"
"3790696643507985","3790694407477094","1769469393",NULL,"3790696643507985","3790696643507985","铁建、交建明天[泪][泪][泪]","<a href=""http://weibo.com/"" rel=""nofollow"">不用卖肾的荣耀6</a>","Mon Dec 22 21:46:09 +0800 2014"
"3790696676624083","3790695602808802","1829052867",NULL,"3790696676624083","3790696676624083","牛肉降价了？","<a href=""http://app.weibo.com/t/feed/4ACxed"" rel=""nofollow"">iPad客户端</a>","Mon Dec 22 21:46:18 +0800 2014"
"3790696726961770","3790688787549157","1933486225",NULL,"3790696726961770","3790696726961770","//@王修216: 转发微博","<a href=""http://app.weibo.com/t/feed/1tqBja"" rel=""nofollow"">360安全浏览器</a>","Mon Dec 22 21:46:30 +0800 2014"
"3790696751931473","3790688787549157","1182389073",NULL,"3790696751931473","3790696751931473","谁给了他们机会与权力？","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 21:46:36 +0800 2014"
"3790696756324997","3790688787549157","1740515363",NULL,"3790696756324997","3790696756324997","好像纸牌屋……原来推荐的深意是这个","<a href=""http://app.weibo.com/t/feed/6tbQhM"" rel=""nofollow"">小米手机2</a>","Mon Dec 22 21:46:37 +0800 2014"
"3790696757019311","3790692608157985","1934836770",NULL,"3790696757019311","3790696757019311","现在基本上不用迅雷了。","<a href=""http://app.weibo.com/t/feed/1KucM4"" rel=""nofollow"">荣耀3C</a>","Mon Dec 22 21:46:37 +0800 2014"
"3790696786013296","3790688787549157","2510389281",NULL,"3790696786013296","3790696786013296","@jscairis","<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">三星Galaxy Note II</a>","Mon Dec 22 21:46:44 +0800 2014"
"3790696802945469","3790647141657488","3480882644",NULL,"3790696802945469","3790696802945469","我们公司都是老[泪流满面]公司了，怎么样大家都看在眼里","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:46:48 +0800 2014"
"3790696811211055","3790647141657488","3920843881",NULL,"3790696811211055","3790696811211055","方正[落叶]一直都是正义的一边，那些诬告的人真是可恶至极","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:46:50 +0800 2014"
"3790696814853176","3790695602808802","3615543350",NULL,"3790696814853176","3790696814853176","好大口气，干掉华为？就算为了第三，前面还有爱立信和思科[笑cry]","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Mon Dec 22 21:46:51 +0800 2014"
"3790696853201903","3790647141657488","3920609224",NULL,"3790696853201903","3790696853201903","那些势力想要做什么啊？[爱你][威武]","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:47:00 +0800 2014"
"3790696865800285","3790647141657488","3494749245",NULL,"3790696865800285","3790696865800285","#方正，我们在一起#我[可怜]们是方正人，我们力挺方正！!","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:47:03 +0800 2014"
"3790696865926660","3790688787549157","2089685801",NULL,"3790696865926660","3790696865926660","估计是所传递消息的事被确认了。","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:47:02 +0800 2014"
"3790696911987582","3790647141657488","3484854564",NULL,"3790696911987582","3790696911987582","相信政府的办[失望]事能力","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:47:13 +0800 2014"
"3790696919724917","3790696751931474","1629044215",NULL,"3790696919724917","3790696919724917","胡","<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>","Mon Dec 22 21:47:15 +0800 2014"
"3790696949088885","3790688787549157","2268332485",NULL,"3790696949088885","3790696949088885","儿子也是被算计吧","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Mon Dec 22 21:47:23 +0800 2014"
"3790696949518490","3790647141657488","3922504261",NULL,"3790696949518490","3790696949518490","真不知道这[最右]种不真实的是怎么来的","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:47:22 +0800 2014"
"3790696958305779","3790647141657488","3494757543",NULL,"3790696958305779","3790696958305779","方正不容[吃惊]侵犯，诬告就是诬告","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:47:24 +0800 2014"
"3790696983111568","3790688787549157","1731820840",NULL,"3790696983111568","3790696983111568","好快[嘻嘻]","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Mon Dec 22 21:47:30 +0800 2014"
"3790696983500762","3790647141657488","3920845731",NULL,"3790696983500762","3790696983500762","坐等真相大[可爱]白的一天，还我们方正公道","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:47:30 +0800 2014"
"3790696995231319","3790647141657488","2143527164",NULL,"3790696995231319","3790696995231319","方正加油！","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Mon Dec 22 21:47:34 +0800 2014"
"3790697004499845","3790647141657488","1952794984",NULL,"3790697004499845","3790697004499845","可以关门了！","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Mon Dec 22 21:47:36 +0800 2014"
"3790697012509208","3790696751931474","1232963545",NULL,"3790697012509208","3790697012509208","必须是共党","<a href=""http://app.weibo.com/t/feed/5Aau9j"" rel=""nofollow"">荣耀6</a>","Mon Dec 22 21:47:38 +0800 2014"
"3790697016708335","3790647141657488","3920843247",NULL,"3790697016708335","3790697016708335","任何污蔑方正的不善言辞、都会得到[沙尘暴]法律的制裁。","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:47:39 +0800 2014"
"3790697037706179","3790647141657488","1653104115",NULL,"3790697037706179","3790697037706179","那房子不是送给今天出事的人了吗","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:47:44 +0800 2014"
"3790697042024898","3790696751931474","1867764335",NULL,"3790697042024898","3790697042024898","尼玛。没调查之前怎么不敢揭露。","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Mon Dec 22 21:47:44 +0800 2014"
"3790697050425736","3790688787549157","1944283965","3790696751931473","3790697050425736","3790697050425736","回复@任志强:问得好！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:47:47 +0800 2014"
"3790697058152993","3790695602808802","2616980563",NULL,"3790697058152993","3790697058152993","不是第三，可以是第二，第一，当然也可以是第四，第五……","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Mon Dec 22 21:47:49 +0800 2014"
"3790697062347877","3790695665732716","3167336993",NULL,"3790697062347877","3790697062347877","小伙伴们又可以相聚了","<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 4s</a>","Mon Dec 22 21:47:50 +0800 2014"
"3790697062897264","3790696751931474","1930054861",NULL,"3790697062897264","3790697062897264","党呗，我是人民我可没赋予啊","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Mon Dec 22 21:47:50 +0800 2014"
"3790697062898214","3790694407477094","5015314096",NULL,"3790697062898214","3790697062898214","怎么没有丽水","<a href=""http://app.weibo.com/t/feed/2J1T67"" rel=""nofollow"">vivo X1</a>","Mon Dec 22 21:47:50 +0800 2014"
"3790697084012315","3790647141657488","3920842344",NULL,"3790697084012315","3790697084012315","一直把方正当自己的[顶]家园，一直守护着","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:47:54 +0800 2014"
"3790697088212191","3790647141657488","3484855093",NULL,"3790697088212191","3790697088212191","每个有钱的集团都有不为人知[做鬼脸]得秘密","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:47:55 +0800 2014"
"3790697091910789","3790688787549157","2577339940","3790696751931473","3790697091910789","3790697091910789","回复@任志强:皇上给你。","<a href=""http://app.weibo.com/t/feed/yrOPq"" rel=""nofollow"">三星 GALAXY S5</a>","Mon Dec 22 21:47:57 +0800 2014"
"3790697091910929","3790695602808802","2268759925",NULL,"3790697091910929","3790697091910929","感觉周总这把要杯具[笑cry]@元傑Zzz ","<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>","Mon Dec 22 21:47:57 +0800 2014"
"3790697092292842","3790696751931474","2665813787",NULL,"3790697092292842","3790697092292842","你想说什么","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:47:57 +0800 2014"
"3790697096105758","3790696751931474","1205068634",NULL,"3790697096105758","3790697096105758","你呢？","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 21:47:58 +0800 2014"
"3790697096611637","3790688787549157","3103283195",NULL,"3790697096611637","3790697096611637","信息量太大。","<a href=""http://app.weibo.com/t/feed/1tqBja"" rel=""nofollow"">360安全浏览器</a>","Mon Dec 22 21:47:57 +0800 2014"
"3790697104295848","3790696751931474","1867730702",NULL,"3790697104295848","3790697104295848","都是八点发的，稿子都写好了","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:48:00 +0800 2014"
"3790697104889464","3790696751931474","1229753764",NULL,"3790697104889464","3790697104889464","忽喇喇如大厦之倾。","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 21:48:00 +0800 2014"
"3790697125888892","3790647141657488","3922504207",NULL,"3790697125888892","3790697125888892","这么明显的陷[生病]害网友们吗？","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:48:05 +0800 2014"
"3790697142422921","3790685091669983","1371432565",NULL,"3790697142422921","3790697142422921","完全看不到广告[酷]","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:48:09 +0800 2014"
"3790697163794174","3790696751931474","2171494752",NULL,"3790697163794174","3790697163794174","体制制度。//@任志强:谁给了他们机会与权力？","<a href=""http://app.weibo.com/t/feed/3Q8E7y"" rel=""nofollow"">中国移动-三星GalaxyNote3</a>","Mon Dec 22 21:48:13 +0800 2014"
"3790697167993602","3790647141657488","3920607703",NULL,"3790697167993602","3790697167993602","果断的支持方正，真相会证明方正的清白的[ali皇冠][汽车]","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:48:14 +0800 2014"
"3790697171815131","3790647141657488","3480863122",NULL,"3790697171815131","3790697171815131","清者自[怒骂][太开心]清，一切用事实说话，加油","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:48:15 +0800 2014"
"3790697175609566","3790696751931474","3216401465",NULL,"3790697175609566","3790697175609566","党","<a href=""http://app.weibo.com/t/feed/4ACxed"" rel=""nofollow"">iPad客户端</a>","Mon Dec 22 21:48:17 +0800 2014"
"3790697184412391","3790696751931474","1889101544","3790696919724917","3790697184412391","3790697184412391","回复@毛小民1:古月[good]","<a href=""http://app.weibo.com/t/feed/2trInO"" rel=""nofollow"">红米Note 4G</a>","Mon Dec 22 21:48:18 +0800 2014"
"3790697184413476","3790647141657488","2196249033",NULL,"3790697184413476","3790697184413476","我永远支持方正！","<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>","Mon Dec 22 21:48:19 +0800 2014"
"3790697184789718","3790696751931474","1737417497",NULL,"3790697184789718","3790697184789718","谁给你的权利","<a href=""http://app.weibo.com/t/feed/4Vdgl4"" rel=""nofollow"">小米手机4</a>","Mon Dec 22 21:48:19 +0800 2014"
"3790697188611197","3790688787549157","1773731664","3790696751931473","3790697188611197","3790697188611197","回复@任志强:是我们这个特色的体制。","<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>","Mon Dec 22 21:48:19 +0800 2014"
"3790697213805628","3790696751931474","2689974760",NULL,"3790697213805628","3790697213805628","谁给你的机会发财？","<a href=""http://app.weibo.com/t/feed/3zcuU3"" rel=""nofollow"">金立智能手机</a>","Mon Dec 22 21:48:25 +0800 2014"
"3790697222203068","3790688787549157","3982255070",NULL,"3790697222203068","3790697222203068","胡面瘫不应该出来道个歉吗？重用国妖祸国！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:48:27 +0800 2014"
"3790697226778288","3790696751931474","2280423972",NULL,"3790697226778288","3790697226778288","他们的党呗","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Mon Dec 22 21:48:28 +0800 2014"
"3790697239377044","3790696751931474","3802774601",NULL,"3790697239377044","3790697239377044","还不让评论，唱红反腐包子皇帝","<a href=""http://weibo.com/"" rel=""nofollow"">Android</a>","Mon Dec 22 21:48:32 +0800 2014"
"3790697243201198","3790647141657488","3920606259",NULL,"3790697243201198","3790697243201198","总体来说对方正是蛮满意的。不错的选择！[可爱][赞]","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:48:33 +0800 2014"
"3790697246920908","3790696751931474","2663082593",NULL,"3790697246920908","3790697246920908","组织！","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 21:48:34 +0800 2014"
"3790697247397615","3790647141657488","3494747075",NULL,"3790697247397615","3790697247397615","[din推撞][围脖][手套]支持一下方正。","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:48:33 +0800 2014"
"3790697251115476","3790696751931474","2345884373",NULL,"3790697251115476","3790697251115476","因为权利不收约束","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Mon Dec 22 21:48:35 +0800 2014"
"3790697251315635","3790692033727636","3515727193",NULL,"3790697251315635","3790697251315635","@督爷-","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Mon Dec 22 21:48:35 +0800 2014"
"3790697272594706","3790696751931474","2117253577",NULL,"3790697272594706","3790697272594706","@任志强 人大代表[笑cry][笑cry][笑cry]","<a href=""http://app.weibo.com/t/feed/5Aau9j"" rel=""nofollow"">荣耀6</a>","Mon Dec 22 21:48:40 +0800 2014"
"3790697280479017","3790696751931474","2023154190",NULL,"3790697280479017","3790697280479017","蛤蟆 //@任志强: 谁给了他们机会与权力？","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:48:42 +0800 2014"
"3790697280679116","3790688787549157","2023154190",NULL,"3790697280679116","3790697280679116","蛤蟆 //@任志强: 谁给了他们机会与权力？","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:48:42 +0800 2014"
"3790697280994566","3790696751931474","2178271055",NULL,"3790697280994566","3790697280994566","卫生巾给的","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Mon Dec 22 21:48:42 +0800 2014"
"3790697285193226","3790647141657488","3480966431",NULL,"3790697285193226","3790697285193226","我[xkl转圈]觉得方正肯定越来越好","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:48:43 +0800 2014"
"3790697285302167","3790647141657488","3920845271",NULL,"3790697285302167","3790697285302167","希望方正发展[嘘]越来越好！","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:48:43 +0800 2014"
"3790697297896070","3790692608157985","1410807012",NULL,"3790697297896070","3790697297896070","让你着急上市，垃圾公司上市也能赔死你","<a href=""http://app.weibo.com/t/feed/e0WUS"" rel=""nofollow"">微博桌面</a>","Mon Dec 22 21:48:46 +0800 2014"
"3790697310383335","3790696751931474","273563223",NULL,"3790697310383335","3790697310383335","权为民所用，情为民所系，利为民所谋","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:48:48 +0800 2014"
"3790697310386635","3790696751931474","2951790083",NULL,"3790697310386635","3790697310386635","党。","<a href=""http://app.weibo.com/t/feed/13mmrA"" rel=""nofollow"">OPPO智能手机</a>","Mon Dec 22 21:48:49 +0800 2014"
"3790697327290803","3790647141657488","3920845973",NULL,"3790697327290803","3790697327290803","清者自清，不用怕任何[蜡烛]势力，加油","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:48:53 +0800 2014"
"3790697331487631","3790647141657488","3494737755",NULL,"3790697331487631","3790697331487631","我是1/4[闭嘴]0000，我爱我的团队。","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:48:53 +0800 2014"
"3790697339888366","3790696751931474","2476623734",NULL,"3790697339888366","3790697339888366","誰給了整他們的機會與權力？","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:48:56 +0800 2014"
"3790697339888797","3790688787549157","2476623734",NULL,"3790697339888797","3790697339888797","誰給了整他們的機會與權力？","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:48:56 +0800 2014"
"3790697360881652","3790696751931474","2004801083",NULL,"3790697360881652","3790697360881652","你装傻","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Mon Dec 22 21:49:01 +0800 2014"
"3790697364374887","3790696751931474","1323784251",NULL,"3790697364374887","3790697364374887","制度漏洞！//@任志强:谁给了他们机会与权力？","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Mon Dec 22 21:49:02 +0800 2014"
"3790697368912482","3790696751931474","2628824960",NULL,"3790697368912482","3790697368912482","问的好。","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Mon Dec 22 21:49:03 +0800 2014"
"3790697386077113","3790688787549157","3196293210",NULL,"3790697386077113","3790697386077113","冰山一角。//@清江黄坚: 山西高官？//@能扯多远就多远: 权令至昏。 //@芮法:[围观]","<a href=""http://app.weibo.com/t/feed/1tqBja"" rel=""nofollow"">360安全浏览器</a>","Mon Dec 22 21:49:07 +0800 2014"
"3790697389909362","3790696751931474","1343056561",NULL,"3790697389909362","3790697389909362","是谁提拔任命的？ //@任志强:谁给了他们机会与权力？","<a href=""http://app.weibo.com/t/feed/4ACxed"" rel=""nofollow"">iPad客户端</a>","Mon Dec 22 21:49:08 +0800 2014"
"3790697393740456","3790696751931474","2118181394",NULL,"3790697393740456","3790697393740456","我儿子被禽兽们害的那么惨，禽兽们毫发未损，为啥不严惩作恶的老师，为啥不严惩作恶的领导，我把真相说出来，我错哪了，民安才能国态，为啥不听底层百姓的泣血呐喊，当官不为民做主，不如回家卖红暑。市长陈海波，公安局长许文友，教育局长苏文捷，，一位母亲用生命在呐喊，你们听不见么。","<a href=""http://app.weibo.com/t/feed/13mmrA"" rel=""nofollow"">OPPO智能手机</a>","Mon Dec 22 21:49:08 +0800 2014"
"3790697398308015","3790647141657488","3494737747",NULL,"3790697398308015","3790697398308015","两家公司都不熟，感觉方正靠[干杯]谱些","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:49:10 +0800 2014"
"3790697414714458","3790688787549157","1796469860",NULL,"3790697414714458","3790697414714458","看到这些文章就恶心。早死哪去了","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Mon Dec 22 21:49:14 +0800 2014"
"3790697418909571","3790696751931474","1573207571",NULL,"3790697418909571","3790697418909571","@李铁军 @傅盛","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:49:15 +0800 2014"
"3790697419109392","3790688787549157","1442479777",NULL,"3790697419109392","3790697419109392","胃口太大容易被撑死。","<a href=""http://weibo.com/"" rel=""nofollow"">Android</a>","Mon Dec 22 21:49:14 +0800 2014"
"3790697440083843","3790692033727636","1939216421",NULL,"3790697440083843","3790697440083843","@majorcheng","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 21:49:20 +0800 2014"
"3790697440658644","3790647141657488","3920843237",NULL,"3790697440658644","3790697440658644","希望那些诬告我们的，能得到法律的惩罚[汗][钱]","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:49:19 +0800 2014"
"3790697444857280","3790647141657488","3482004027",NULL,"3790697444857280","3790697444857280","一直把方[偷笑]正当自己的家园，一直守护着","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:49:20 +0800 2014"
"3790697478088286","3790696751931474","2649120810",NULL,"3790697478088286","3790697478088286","当然是那谁了，还不让评论，不要脸","<a href=""http://app.weibo.com/t/feed/4d8JpP"" rel=""nofollow"">三星Galaxy SIII</a>","Mon Dec 22 21:49:29 +0800 2014"
"3790697478088314","3790647141657488","3920607234",NULL,"3790697478088314","3790697478088314","老品牌值[花心]得信赖！","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:49:29 +0800 2014"
"3790697486842248","3790647141657488","3480727052",NULL,"3790697486842248","3790697486842248","永远的支持方正的，[萌]加油","<a href=""http://app.weibo.com/t/feed/4JpANe"" rel=""nofollow"">微博搜索</a>","Mon Dec 22 21:49:30 +0800 2014"
"3790697490687677","3790688787549157","1701030860",NULL,"3790697490687677","3790697490687677","央视20:06分直播播出该消息，20:08分你发出微博，速度够快啊！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Mon Dec 22 21:49:32 +0800 2014"
"3790697507844020","3790696751931474","3841184090",NULL,"3790697507844020","3790697507844020","你应该比谁都清楚吧","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Mon Dec 22 21:49:36 +0800 2014"
"3790697512039912","3790688787549157","1303266537",NULL,"3790697512039912","3790697512039912","乐视网保重！","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Mon Dec 22 21:49:36 +0800 2014"
"3790697519584348","3790696751931474","2868680750",NULL,"3790697519584348","3790697519584348","政治制度","<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>","Mon Dec 22 21:49:39 +0800 2014"
"3790697536973668","3790696751931474","1947473674",NULL,"3790697536973668","3790697536973668","共产党员是抓不完的——刘胡兰","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Mon Dec 22 21:49:43 +0800 2014"
