userid,idstr,screen_name,name,province,city,location,description,url,profile_url,user_domain,weihao,gender,followers_count,bi_followers_count,friends_count,statuses_count,favourites_count,ucreate_at,allow_all_act_msg,geo_enabled,verified,allow_all_comment,verified_reason,credibility
5534278562,5534278562,我是一只北方的狼_67618,我是一只北方的狼_67618,22,1,吉林 长春,,,u/5534278562,,,m,4,0,71,24,0,Tue Feb 24 19:19:01 +0800 2015,0,1,0,1,,3
5534407112,5534407112,护狱暗羽,护狱暗羽,13,5,河北 邢台,新一代小说作家，嘻嘻，求关注~~~ 待签约中，可有网编收走？？,http://weibo.com/5534407112/info,huyuanyu,huyuanyu,,f,9,5,45,6,0,Wed Feb 25 13:33:55 +0800 2015,0,1,0,1,,3
5534587092,5534587092,佐萌萱,佐萌萱,37,2,山东 青岛,,,u/5534587092,,,f,2,1,35,3,0,Thu Apr 02 17:56:37 +0800 2015,0,1,0,1,,3
5535309727,5535309727,潇潇96558,潇潇96558,100,1000,其他,,,u/5535309727,,,m,3,0,63,0,0,Sun Apr 12 07:18:20 +0800 2015,0,1,0,1,,3
5535347609,5535347609,周琴42871,周琴42871,100,1000,其他,,,u/5535347609,,,m,1,0,26,1,0,Sun Apr 12 15:40:59 +0800 2015,0,1,0,1,,3
5535725648,5535725648,刘小贝06976,刘小贝06976,41,16,河南 周口,我想吃胖，一百斤,,u/5535725648,,,f,7,6,40,4,0,Sat Apr 11 21:44:39 +0800 2015,0,1,0,1,,3
5536384820,5536384820,御姐范的匆匆那年-1982,御姐范的匆匆那年-1982,100,1000,其他,,,u/5536384820,,,f,1,0,46,3,1,Fri Feb 27 14:50:14 +0800 2015,0,1,0,1,,3
5536449447,5536449447,米兰达银灵,米兰达银灵,53,1,云南 昆明,,,u/5536449447,,,m,7,1,92,12,1,Fri Feb 27 20:34:13 +0800 2015,0,1,0,1,,3
5536487970,5536487970,过客不会飞的燕子86,过客不会飞的燕子86,41,13,河南 南阳,,,u/5536487970,,,f,11,1,135,10,0,Sat Feb 28 00:23:00 +0800 2015,0,1,0,1,,3
5536841552,5536841552,球友圈足球频道,球友圈足球频道,11,1,北京 东城区,北京球友圈网络科技有限责任公司足球频道,,u/5536841552,,,m,1092,1,31,32,0,Thu Feb 26 10:46:34 +0800 2015,0,1,0,1,,2
5537097655,5537097655,Jelly唐的小心情,Jelly唐的小心情,37,13,山东 临沂,微信153577548 我家睫毛增长液?马建国/妞妞/端妃都在用,,u/5537097655,,,f,613,7,312,163,32,Fri Feb 27 14:44:44 +0800 2015,0,1,0,1,,3
5537496603,5537496603,胶原蛋白酵素,胶原蛋白酵素,32,8,江苏 淮安,"808312介绍呗,好朋友们加我哦~~",,u/5537496603,,,f,2,0,31,4,0,Sun Mar 01 14:15:15 +0800 2015,0,1,0,1,,3
5537546378,5537546378,欧亲爱的,欧亲爱的,100,1000,其他,,,u/5537546378,,,m,4,3,37,2,0,Thu Feb 26 07:46:26 +0800 2015,0,1,0,1,,3
5537664614,5537664614,凱馨Eleanor-my-lover,凱馨Eleanor-my-lover,21,1,辽宁 沈阳,I must study hard for you. Eleanor you are my target！,,u/5537664614,,,m,20,8,56,63,0,Thu Feb 26 19:22:49 +0800 2015,0,1,0,1,,3
5538081382,5538081382,高无言,高无言,21,8,辽宁 营口,就让我是一道微光，能让你拥有灿烂的锋芒。,,u/5538081382,,,m,2,0,34,7,0,Sat Feb 28 19:53:38 +0800 2015,0,1,0,1,,3
5539043769,5539043769,sisikaivivi,sisikaivivi,42,11,湖北 黄冈,我读高中，加油吧,,u/5539043769,,,f,11,2,35,10,0,Fri Apr 03 13:07:01 +0800 2015,0,1,0,1,,2
5539147738,5539147738,惜夏没了温存,惜夏没了温存,100,1000,其他,,,u/5539147738,,,m,3,0,29,19,1,Sun Apr 05 10:03:24 +0800 2015,0,1,0,1,,3
5539171498,5539171498,NBA纪录史,NBA纪录史,100,1000,其他,,,u/5539171498,,,m,3,0,5,70,0,Mon Apr 06 00:46:18 +0800 2015,0,1,0,0,,3
5539376086,5539376086,食尚风卤菜熟食加盟,食尚风卤菜熟食加盟,45,3,广西 桂林,,,u/5539376086,,,m,1,0,42,4,0,Mon Mar 02 08:51:24 +0800 2015,0,1,0,1,,3
5539623041,5539623041,太阳以下山_4190,太阳以下山_4190,13,2,河北 唐山,,,u/5539623041,,,f,5,0,95,25,1,Sun Mar 01 20:14:18 +0800 2015,0,1,0,1,,3
5539653094,5539653094,青菜20170,青菜20170,100,1000,其他,,,u/5539653094,,,m,4,2,55,3,12,Sun Mar 01 23:17:11 +0800 2015,0,1,0,1,,3
5539705025,5539705025,向阳的星火,向阳的星火,11,1,北京 东城区,追风筝的人。,,u/5539705025,,,f,37,5,18,37,1,Mon Mar 02 09:19:35 +0800 2015,0,1,0,1,,2
5539942113,5539942113,用户5539942113,用户5539942113,13,1,河北 石家庄,寻找真诚真心的0,,u/5539942113,,,m,5,4,142,31,1,Sun Mar 01 21:51:15 +0800 2015,0,1,0,1,,2
5540044685,5540044685,平底鞋咱也能走出猫步201503,平底鞋咱也能走出猫步201503,14,8,山西 运城,学生,,u/5540044685,,,f,3,0,81,34,2,Mon Mar 02 13:19:13 +0800 2015,0,1,0,1,,2
5540066002,5540066002,翡瑜瑜,翡瑜瑜,100,1000,其他,,,u/5540066002,,,f,1,0,32,3,0,Mon Mar 02 15:34:43 +0800 2015,0,1,0,1,,3
5540207370,5540207370,Liekkas小宝宝,Liekkas小宝宝,44,1,广东 广州,,,u/5540207370,,,f,10,4,71,13,4,Tue Mar 03 11:03:37 +0800 2015,0,1,0,1,,2
5540428188,5540428188,杜海馨,杜海馨,35,6,福建 漳州,执著 固执,,u/5540428188,,,f,8,1,26,3,3,Mon Mar 02 19:50:16 +0800 2015,0,1,0,1,,2
5540432870,5540432870,图路JOJO,图路JOJO,100,1000,其他,我是个女孩 ?,,u/5540432870,,,f,20,4,72,66,0,Mon Mar 02 20:17:46 +0800 2015,0,1,0,1,,2
5540644344,5540644344,无奈Desi,无奈Desi,46,1,海南 海口,,,u/5540644344,,,m,5,1,64,15,2,Tue Mar 03 20:14:52 +0800 2015,0,1,0,1,,2
5540744387,5540744387,洛世浮华,洛世浮华,11,5,北京 朝阳区,在世如莲，清净素雅，不污不垢，淡看浮华。,,u/5540744387,,,f,8,6,43,14,0,Wed Mar 04 11:26:27 +0800 2015,0,1,0,1,,3
5541053977,5541053977,罬乂,罬乂,100,1000,其他,,,u/5541053977,,,m,4,1,39,8,0,Tue Mar 03 20:17:48 +0800 2015,0,1,0,1,,3
5541156953,5541156953,不学无术小年轻,不学无术小年轻,33,7,浙江 金华,,,u/5541156953,,,m,1,0,88,5,2,Wed Mar 04 11:56:23 +0800 2015,0,1,0,1,,3
5541206739,5541206739,JKButterfly的blue,JKButterfly的blue,100,1000,其他,,,u/5541206739,,,m,4,1,40,2,0,Wed Mar 04 16:47:03 +0800 2015,0,1,0,1,,3
5541471294,5541471294,张大爷6100,张大爷6100,37,7,山东 潍坊,略带神经质,,u/5541471294,,,m,2,0,31,10,0,Wed Mar 04 18:59:40 +0800 2015,0,1,0,1,,3
5542164265,5542164265,林海源70033,林海源70033,21,1000,辽宁,美容护肤,,u/5542164265,,,f,6,0,32,10,0,Thu Mar 05 08:27:00 +0800 2015,0,1,0,1,,3
5542192861,5542192861,拾花摄电商部康康,拾花摄电商部康康,50,8,重庆 南岸区,在拾花摄工作是一个与美接触的行业！每天都和不同的人接触，心情也会不一样！,,u/5542192861,,,f,51,30,122,99,0,Thu Mar 05 10:39:28 +0800 2015,0,1,0,1,,2
5542227400,5542227400,阿狸我的最爱,阿狸我的最爱,44,1,广东 广州,不骄不躁，不温不热，剩下的只能靠你去认识。,,u/5542227400,,,f,20,4,84,27,0,Thu Mar 05 13:40:19 +0800 2015,0,1,0,1,,2
5542325670,5542325670,杜润888琼瑶,杜润888琼瑶,43,13,湖南 娄底,可以关注下我朋友圈，我代理的是SD山羊奶皂，洗脸沐浴＋代理都可以找我，有意向的加我微信号757205044,,u/5542325670,,,f,8,6,45,9,0,Tue Apr 07 16:11:49 +0800 2015,0,1,0,1,,3
5542559619,5542559619,思楠V,思楠V,36,9,江西 宜春,实力塑造性格，性格决定命运,,u/5542559619,,,f,201,22,296,88,1,Thu Mar 05 21:11:50 +0800 2015,0,1,0,1,,2
5542724254,5542724254,嘟嘟呀嘟5542724254,嘟嘟呀嘟5542724254,21,2,辽宁 大连,,,u/5542724254,,,f,2,0,49,0,0,Fri Mar 06 16:42:46 +0800 2015,0,1,0,1,,3
5543001704,5543001704,摇曳红灯区的暧昧与纠缠2002,摇曳红灯区的暧昧与纠缠2002,100,1000,其他,,,u/5543001704,,,f,8,2,40,1,1,Fri Mar 06 10:04:45 +0800 2015,0,1,0,1,,2
5543219006,5543219006,巴士海老,巴士海老,15,26,内蒙古 乌兰察布市,,,u/5543219006,,,m,5,0,68,16,3,Thu Mar 05 20:47:35 +0800 2015,0,1,0,1,,3
5543430713,5543430713,YANGHONG_97732,YANGHONG_97732,50,32,重庆 武隆县,,,u/5543430713,,,m,2,0,35,17,1,Fri Mar 06 20:53:10 +0800 2015,0,1,0,1,,3
5543462740,5543462740,昊岂汝凡,昊岂汝凡,15,7,内蒙古 呼伦贝尔,以文儒天，蔡氏者也。,,u/5543462740,,,m,15,0,44,155,0,Fri Mar 06 23:51:28 +0800 2015,0,1,0,1,,2
5543694019,5543694019,因帅被判无妻2009,因帅被判无妻2009,100,1000,其他,,,u/5543694019,,,m,2,0,35,3,0,Fri Mar 06 13:23:42 +0800 2015,0,1,0,1,,3
5544132860,5544132860,我的小芳5544132860,我的小芳5544132860,100,1000,其他,我很幽默,,u/5544132860,,,m,4,1,48,11,0,Sat Mar 07 11:15:01 +0800 2015,0,1,0,1,,3
5544174500,5544174500,说书人胡言,说书人胡言,100,1000,其他,命中因怯暖，不敢向君开，春来抱死赴尘埃。,,u/5544174500,,,m,81,80,187,8,1,Sat Mar 07 14:48:39 +0800 2015,0,1,0,1,,2
5544223923,5544223923,真正的美是心灵,真正的美是心灵,13,1,河北 石家庄,,,u/5544223923,,,f,7,2,78,11,0,Sat Mar 07 19:12:04 +0800 2015,0,1,0,1,,3
5544352865,5544352865,舞二郎,舞二郎,11,6,北京 丰台区,未能把你打倒的，必能使你更加强大。,,u/5544352865,,,m,10046,13,50,15,0,Sun Mar 08 10:40:47 +0800 2015,0,1,1,1,北京军事世界有限公司评论员,1
5544603812,5544603812,天使的心1899,天使的心1899,61,1,陕西 西安,,,u/5544603812,,,m,6,4,131,18,0,Sat Mar 07 19:39:45 +0800 2015,0,1,0,1,,3
5544826269,5544826269,张栎丛,张栎丛,13,1,河北 石家庄,,,u/5544826269,,,f,6,0,85,30,0,Sat Mar 07 08:16:48 +0800 2015,0,1,0,1,,3
5544962138,5544962138,超时空的闪电,超时空的闪电,44,18,广东 清远,,,u/5544962138,,,m,7,6,28,29,0,Sat Mar 07 21:53:06 +0800 2015,0,1,0,1,,3
5545051994,5545051994,孤单的我596,孤单的我596,23,1,黑龙江 哈尔滨,,,u/5545051994,,,f,5,2,165,9,0,Sun Mar 08 10:20:47 +0800 2015,0,1,0,1,,3
5545116861,5545116861,一秒的痴迷,一秒的痴迷,50,13,重庆 巴南区,,,u/5545116861,,,f,2,0,72,1,1,Sun Mar 08 17:06:55 +0800 2015,0,1,0,1,,3
5545143142,5545143142,大姑娘_小心情,大姑娘_小心情,100,1000,其他,小小的梦大大的追逐,,u/5545143142,,,f,4,0,72,1,0,Sun Mar 08 19:56:25 +0800 2015,0,1,0,1,,3
5545202653,5545202653,周家小燕ZCY,周家小燕ZCY,41,1,河南 郑州,,,u/5545202653,,,f,2,0,34,5,0,Sat Mar 07 08:56:17 +0800 2015,0,1,0,1,,3
5545267393,5545267393,不负美味不负卿,不负美味不负卿,44,1,广东 广州,,,hongmenrou,hongmenrou,,m,6,0,12,8,0,Sat Mar 07 15:33:00 +0800 2015,0,1,0,1,,3
5545327835,5545327835,不知情5545327835,不知情5545327835,100,1000,其他,,,u/5545327835,,,m,3,0,31,0,0,Sat Mar 07 21:21:10 +0800 2015,0,1,0,1,,3
5545443897,5545443897,谁的小涵1999,谁的小涵1999,100,1000,其他,,,u/5545443897,,,m,4,0,59,0,0,Sun Mar 08 12:35:34 +0800 2015,0,1,0,1,,3
5545499114,5545499114,一天到晚蹦叉叉,一天到晚蹦叉叉,45,6,广西 防城港,许多事情我只能选择妥协，我别无选择……,,u/5545499114,,,m,14,5,47,63,0,Sun Mar 08 18:17:42 +0800 2015,0,1,0,1,,3
5545946494,5545946494,纸要馒头,纸要馒头,100,1000,其他,"每日更新！鞋/男女衣服/连衣裙/护肤品/手链/饰品，批发手机平板、IT产品:组装电脑,各电脑配件，一件代发哦！更多产品欢迎咨询！微信号:mantoumumu",,u/5545946494,,,f,18,2,117,99,0,Sun Mar 08 17:06:20 +0800 2015,0,1,0,1,,2
5546191910,5546191910,ARHY呵呵,ARHY呵呵,35,1,福建 福州,痛并快乐着感觉真好！,,u/5546191910,,,f,12,0,62,1,0,Sun Mar 08 20:33:05 +0800 2015,0,1,0,1,,2
5546595142,5546595142,一生所艾201503,一生所艾201503,53,23,云南 楚雄,90后屌丝一枚，兴趣广泛，通过这个平台与大家交朋友，希望大家多多关照一下…… ? ? ? ?,,u/5546595142,,,m,9,3,44,7,1,Sun Mar 08 23:35:15 +0800 2015,0,1,0,1,,2
5547381525,5547381525,傲慢地小燕子,傲慢地小燕子,100,1000,其他,,,u/5547381525,,,f,10,6,46,24,0,Tue Mar 10 13:15:11 +0800 2015,0,1,0,1,,3
5547410991,5547410991,保持好身材的胡胡胡,保持好身材的胡胡胡,100,1000,其他,,,u/5547410991,,,f,79,45,386,186,0,Mon Mar 09 19:14:42 +0800 2015,0,1,0,1,,3
5547558540,5547558540,hackewoo,hackewoo,41,1,河南 郑州,向前跑,,u/5547558540,,,m,46,2,693,10,5,Tue Mar 10 10:47:25 +0800 2015,0,1,0,1,,3
5547622440,5547622440,呆咯呆咯,呆咯呆咯,32,13,江苏 宿迁,,,u/5547622440,,,m,3,2,44,4,0,Tue Mar 10 15:13:09 +0800 2015,0,1,0,1,,3
5547716959,5547716959,王蓬博83368,王蓬博83368,100,1000,其他,,,u/5547716959,,,m,3,0,107,0,0,Tue Mar 10 10:46:46 +0800 2015,0,1,0,1,,3
5547758693,5547758693,云南希恩环境,云南希恩环境,53,1,云南 昆明,,,u/5547758693,,,m,8,1,75,19,1,Tue Mar 10 13:52:36 +0800 2015,0,1,0,1,,3
5547983196,5547983196,沙哈拉888,沙哈拉888,53,1,云南 昆明,,,u/5547983196,,,m,5,2,80,7,0,Tue Mar 10 14:58:45 +0800 2015,0,1,0,1,,3
5548502184,5548502184,后会无期-53719,后会无期-53719,100,1000,其他,,,u/5548502184,,,m,4,1,31,0,0,Wed Mar 11 08:33:00 +0800 2015,0,1,0,1,,3
5548684486,5548684486,我不是热门微博,我不是热门微博,12,1,天津 和平区,博学之，审问之，慎思之，明辨之，笃行之。,,LOLmaster,LOLmaster,,m,116,3,67,21,2,Tue Mar 10 17:10:27 +0800 2015,0,1,0,1,,2
5549120850,5549120850,用户5549120850,用户5549120850,13,11,河北 衡水,,,u/5549120850,,,m,4,0,31,15,0,Wed Mar 11 01:01:11 +0800 2015,0,1,0,1,,3
5550116720,5550116720,云中好孩子,云中好孩子,44,1,广东 广州,,,u/5550116720,,,m,4,1,21,31,1,Wed Mar 11 22:43:02 +0800 2015,0,1,0,1,,3
5550143304,5550143304,巴黎左岸的妖孽,巴黎左岸的妖孽,36,7,江西 赣州,风华是一指流砂，苍老是一段年华。,,u/5550143304,,,f,17,5,61,19,0,Thu Mar 12 00:12:38 +0800 2015,0,1,0,1,,3
5550406265,5550406265,布丁雪糕46823,布丁雪糕46823,100,1000,其他,,,u/5550406265,,,m,3,0,64,5,2,Thu Mar 12 13:56:12 +0800 2015,0,1,0,1,,3
5550916159,5550916159,小毛毛虫他爹,小毛毛虫他爹,37,6,山东 烟台,高端大气上档次，低调奢华有内涵。,,u/5550916159,,,m,20,10,82,141,12,Thu Mar 12 07:00:40 +0800 2015,0,1,0,1,,3
5551055759,5551055759,Yesterday5776,Yesterday5776,100,1000,其他,,,u/5551055759,,,m,7,0,49,11,1,Thu Mar 12 13:50:59 +0800 2015,0,1,0,1,,3
5551306833,5551306833,早安陌生人-2015,早安陌生人-2015,100,1000,其他,,,u/5551306833,,,f,6,0,39,65,0,Thu Mar 12 08:14:23 +0800 2015,0,1,0,1,,3
5551974471,5551974471,船长解盘,船长解盘,44,1,广东 广州,别当我是什么平台的分析师，本人只是专注于黄金交易的投机客！分析的结果本人也是真金白银投入交易的！,http://blog.sina.com.cn/goldczjp,goldcz,goldcz,,m,1944,859,1105,19,0,Thu Mar 12 21:05:05 +0800 2015,0,1,0,1,,2
5552165022,5552165022,辰溪土家,辰溪土家,43,12,湖南 怀化,,,u/5552165022,,,m,2,0,28,1,1,Thu Mar 12 20:20:51 +0800 2015,0,1,0,1,,3
5552957474,5552957474,大白119,大白119,21,10,辽宁 辽阳,什么都不缺少 只缺少爱情的 寻找真爱的猫,,u/5552957474,,,f,80,33,149,860,3,Fri Mar 13 09:20:38 +0800 2015,0,1,0,1,,2
5552967907,5552967907,别告诉我你懂篮球,别告诉我你懂篮球,45,1,广西 南宁,随心而动 无欲则刚,http://blog.sina.com/scdeee1989,scdeee1989,scdeee1989,,m,277,29,209,52,4,Fri Mar 13 09:49:23 +0800 2015,0,1,0,1,,2
5553499041,5553499041,树叶子阿,树叶子阿,100,1000,其他,我只叹时光太短相遇太晚真挚却不够勇敢.,,u/5553499041,,,m,12,6,119,46,0,Fri Mar 13 17:30:30 +0800 2015,0,1,0,1,,3
5556003457,5556003457,王小妞玫瑰谷jess,王小妞玫瑰谷jess,21,13,辽宁 朝阳,,,u/5556003457,,,f,9,6,39,20,0,Sat Mar 14 15:54:17 +0800 2015,0,1,0,1,,3
5556147886,5556147886,昭元婚纱摄影异尘,昭元婚纱摄影异尘,41,1,河南 郑州,拍 拍 拍照 约么？,,u/5556147886,,,m,27,24,227,37,0,Sat Mar 14 12:02:34 +0800 2015,0,1,0,1,,1
5556221084,5556221084,ysj小怪兽,ysj小怪兽,45,1,广西 南宁,坚持想坚持的，执着该执着的！,,u/5556221084,,,f,44,8,59,62,0,Sat Mar 14 16:34:03 +0800 2015,0,1,0,1,,2
5556293978,5556293978,王俊凯凯凯小凯,王俊凯凯凯小凯,45,13,广西 来宾,"长得高,内向,不喜欢体育",,u/5556293978,,,f,2,1,32,1,6,Sat Mar 14 14:59:15 +0800 2015,0,1,0,1,,2
5556308481,5556308481,吾家有姐初长成,吾家有姐初长成,41,15,河南 信阳,,,u/5556308481,,,f,6,2,57,6,0,Sat Mar 14 15:47:19 +0800 2015,0,1,0,1,,3
5556466262,5556466262,一只杯具呵,一只杯具呵,23,1,黑龙江 哈尔滨,互粉，绝不删粉... 幸福的是可以短暂的相聚，不行的永远只是两两相望...现在我只能默默在背后隐藏,http://weibo.com/yizhibeiju,yizhibeiju,yizhibeiju,,m,63,53,137,91,13,Sun Mar 15 01:05:59 +0800 2015,0,0,0,1,,2
5556529035,5556529035,浅唱呐回01,浅唱呐回01,100,1000,其他,,,u/5556529035,,,m,4,2,35,3,0,Sat Mar 14 16:43:14 +0800 2015,0,1,0,1,,3
5556541931,5556541931,石v头不悔,石v头不悔,34,13,安徽 宿州,,,u/5556541931,,,m,2,0,87,1,0,Sat Mar 14 17:29:22 +0800 2015,0,1,0,1,,3
5557101958,5557101958,xzp95282,xzp95282,100,1000,其他,,,u/5557101958,,,m,7,4,51,30,0,Sat Mar 14 21:21:32 +0800 2015,0,1,0,1,,3
5557258702,5557258702,无双海贼,无双海贼,44,1,广东 广州,,,u/5557258702,,,m,2,0,28,0,0,Sun Mar 15 08:57:58 +0800 2015,0,1,0,1,,3
5557419092,5557419092,幸福是怎么回事的,幸福是怎么回事的,100,1000,其他,,,u/5557419092,,,m,1,0,2,7,0,Sun Mar 15 22:03:55 +0800 2015,0,1,0,1,,3
5557807484,5557807484,爱因你而已,爱因你而已,100,1000,其他,,,u/5557807484,,,m,21,8,52,82,0,Sun Mar 15 22:09:16 +0800 2015,0,1,0,1,,3
5557827793,5557827793,Lxq木木,Lxq木木,46,1000,海南,,,u/5557827793,,,f,11,0,133,36,0,Mon Mar 16 00:09:06 +0800 2015,0,1,0,1,,3
5558423948,5558423948,路途遥远-勿忘初心i,路途遥远-勿忘初心i,41,1000,河南,,,u/5558423948,,,f,72,1,83,7,0,Sun Mar 15 19:59:40 +0800 2015,0,1,0,1,,3
5558529853,5558529853,直接就是我的性格,直接就是我的性格,100,1000,其他,,,u/5558529853,,,m,2,0,31,0,0,Mon Mar 16 09:18:45 +0800 2015,0,1,0,1,,3
5558622687,5558622687,王小七牛肉干,王小七牛肉干,15,26,内蒙古 乌兰察布市,王小七牛肉干 ( 风干牛肉干 风味牛肉干 高品质牛肉干 草原牛肉干 牛 肉 干 内蒙古牛肉干)15847431949微信wxq15849445995,,wxqnrg,wxqnrg,,m,13,7,347,73,86,Mon Mar 16 19:22:19 +0800 2015,0,1,0,1,,3
5558751806,5558751806,a无言的寂寞a,a无言的寂寞a,61,1000,陕西,,,u/5558751806,,,m,1,0,35,7,1,Mon Mar 16 12:47:05 +0800 2015,0,1,0,1,,3
5558820043,5558820043,其实烟花再美也不过是瞬间而已,其实烟花再美也不过是瞬间而已,12,23,天津 静海县,三爱（爱生活，爱美食，爱看电视剧）三讨厌（讨厌骗子，讨厌渣男，讨厌赌鬼！）活泼开朗无不良嗜好，中等的小胖子！,,u/5558820043,,,f,11,1,33,10,0,Mon Mar 16 20:18:28 +0800 2015,0,1,0,1,,2
5558955051,5558955051,深海中一条五彩鱼,深海中一条五彩鱼,100,1000,其他,,,u/5558955051,,,f,1,0,32,5,1,Tue Mar 17 10:24:59 +0800 2015,0,1,0,1,,3
5559738879,5559738879,百变樱桃5559738879,百变樱桃5559738879,37,15,山东 聊城,纯中药祛斑祛痘总经销！农家自产纯蜂蜜，蜂王浆，花粉等！微信:372867085,,u/5559738879,,,f,4,1,41,9,0,Tue Mar 17 13:00:22 +0800 2015,0,1,0,1,,3
5559758831,5559758831,西伯利亚狼乐园-1990,西伯利亚狼乐园-1990,34,1,安徽 合肥,时尚～时尚～最时尚,,u/5559758831,,,m,2,1,53,5,0,Tue Mar 17 14:04:53 +0800 2015,0,1,0,1,,3
5560262762,5560262762,2329062324m,2329062324m,37,1000,山东,,,u/5560262762,,,m,3,0,29,2,0,Wed Mar 18 08:10:47 +0800 2015,0,1,0,1,,3
5561960880,5561960880,好菇凉走到哪里都会散发出阳光,好菇凉走到哪里都会散发出阳光,34,3,安徽 蚌埠,,,u/5561960880,,,f,6,4,75,10,0,Wed Mar 18 17:57:27 +0800 2015,0,1,0,1,,3
5562707952,5562707952,锦衣夜行者之人在江湖,锦衣夜行者之人在江湖,45,22,广西 柳州,独立之人格，自由之精神，不懈之追求，终极之奋斗！,http://user.qzone.qq.com/364471288/main,ruhu988,ruhu988,,m,41,17,760,321,3,Wed Mar 18 15:19:55 +0800 2015,0,1,0,1,,3
5562769563,5562769563,赐予我女仆么么哒,赐予我女仆么么哒,43,1,湖南 长沙,一起走遍神州大地,,u/5562769563,,,m,20,15,31,4,0,Wed Mar 18 19:49:37 +0800 2015,0,1,0,1,,3
5563074716,5563074716,田露67333,田露67333,100,1000,其他,,,u/5563074716,,,m,27,21,139,17,0,Thu Mar 19 16:16:50 +0800 2015,0,1,0,1,,3
5563106494,5563106494,晞茗人,晞茗人,32,1,江苏 南京,总有一个人会懂你,,u/5563106494,,,f,53,20,115,37,1,Thu Mar 19 11:08:24 +0800 2015,0,1,0,1,,1
5563185041,5563185041,哦哦Holiday,哦哦Holiday,34,1,安徽 合肥,,,u/5563185041,,,m,1,0,67,11,1,Thu Mar 19 15:46:36 +0800 2015,0,1,0,1,,3
5563416433,5563416433,Areme_,Areme_,100,1000,其他,,,u/5563416433,,,m,2,0,32,6,0,Fri Mar 20 09:38:33 +0800 2015,0,1,0,1,,3
5563700191,5563700191,有一种梦想叫源嫂,有一种梦想叫源嫂,12,7,天津 塘沽区,“王源缺点多吗？”和星星一样多”“优点对吗？”“和太阳一样多”“那为什么喜欢他？”“因为太阳出来星星就没有了”,,u/5563700191,,,f,18,2,63,50,1,Thu Mar 19 22:15:37 +0800 2015,0,1,0,1,,2
5564449389,5564449389,空格缚,空格缚,44,3,广东 深圳,燕雀不知鸿鹄之志,,u/5564449389,,,m,5,1,33,2,0,Thu Mar 19 18:25:39 +0800 2015,0,1,0,1,,3
5564764132,5564764132,加州party小M,加州party小M,400,1,海外 美国,偶尔兼职良心代购，偶尔分享加州阳光?我是诚实守信的小M?微信：caparty2015,,u/5564764132,,,f,1062,10,119,83,0,Fri Mar 20 17:30:09 +0800 2015,0,1,0,1,,2
5564931248,5564931248,好心疼自己长得那么丑,好心疼自己长得那么丑,100,1000,其他,,,u/5564931248,,,m,2,0,34,6,0,Fri Mar 20 22:15:43 +0800 2015,0,1,0,1,,3
5564946034,5564946034,少年5564946034,少年5564946034,100,1000,其他,,,u/5564946034,,,m,2,1,32,1,0,Fri Mar 20 23:11:45 +0800 2015,0,1,0,1,,3
5565269898,5565269898,家晚110,家晚110,14,8,山西 运城,学生党,,u/5565269898,,,f,4,0,8,0,0,Sat Mar 21 19:24:58 +0800 2015,0,1,0,1,,3
5565608182,5565608182,教你如何把妹,教你如何把妹,36,7,江西 赣州,一个信徒只求一个领悟,,u/5565608182,,,m,93,84,110,33,0,Sat Mar 21 15:10:55 +0800 2015,0,1,0,1,,2
5565679086,5565679086,先生LDZ劉,先生LDZ劉,100,1000,其他,超能吃算不算超能力。,,u/5565679086,,,m,1,0,39,1,0,Sat Mar 21 19:22:34 +0800 2015,0,1,0,1,,3
5565860615,5565860615,善良的流氓i,善良的流氓i,11,1000,北京,做一个善良的流氓 只把最好的一面留给自己的她。,,u/5565860615,,,m,3,0,41,6,0,Sat Mar 21 12:44:16 +0800 2015,0,1,0,1,,3
5565863304,5565863304,我一直相信萌,我一直相信萌,100,1000,其他,,,u/5565863304,,,m,1,0,31,3,0,Sat Mar 21 12:54:38 +0800 2015,0,1,0,1,,3
5566189045,5566189045,腾跃集团V许先生,腾跃集团V许先生,44,1,广东 广州,传递正能量，从你我做起！,,u/5566189045,,,m,236,229,249,59,0,Sat Mar 21 09:21:49 +0800 2015,0,1,1,1,广州市花都区狮岭靖晖折边店经营者,2
5566389950,5566389950,射手座轻舞飞扬_2013,射手座轻舞飞扬_2013,100,1000,其他,,,u/5566389950,,,m,1,0,32,0,0,Sat Mar 21 22:20:10 +0800 2015,0,1,0,1,,3
5566915778,5566915778,莹Lilyth,莹Lilyth,34,7,安徽 铜陵,,,u/5566915778,,,f,7,0,35,0,2,Sun Mar 22 12:47:03 +0800 2015,0,1,0,1,,3
5567105245,5567105245,苏潇曼7,苏潇曼7,100,1000,其他,,,u/5567105245,,,m,8,1,82,16,0,Sun Mar 22 06:29:48 +0800 2015,0,1,0,1,,3
5567206852,5567206852,胖子5567206852,胖子5567206852,100,1000,其他,,,u/5567206852,,,m,7,0,99,2,13,Sun Mar 22 12:42:24 +0800 2015,0,1,0,1,,3
5567394649,5567394649,qing儿000,qing儿000,21,2,辽宁 大连,,,u/5567394649,,,f,16,7,170,10,0,Sun Mar 22 12:48:45 +0800 2015,0,1,0,1,,3
5567416368,5567416368,逍遥王泪珠儿,逍遥王泪珠儿,34,16,安徽 亳州,80后大妈,,u/5567416368,,,f,1,0,34,1,0,Sun Mar 22 14:08:28 +0800 2015,0,1,0,1,,3
