"cid","sid","userid","reply2Id","mid_num","idstr","ctext","csource","create_at"
"3829770020400170","3829679586440952","5423607618",NULL,"3829770020400170","3829770020400170","回复@一个好人1977:原谅我涉世未深，不懂为什么。","<a href=""http://app.weibo.com/t/feed/fkoop"" rel=""nofollow"">红米4G</a>","Thu Apr 09 17:29:49 +0800 2015"
"3829777079263730","3829679586440952","2727162787",NULL,"3829777079263730","3829777079263730","回复@ritadoudou:不然福利院吃什么啊？其实福利院也是买卖·就是合法而已","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Thu Apr 09 17:57:52 +0800 2015"
"3829778710361447","3829679586440952","1910531154","3829777079263730","3829778710361447","3829778710361447","回复@你说我还要叫什么好呢:不过也好，合法的，让孤儿有地方住。","<a href=""http://app.weibo.com/t/feed/6i1N38"" rel=""nofollow"">nubia Z7 mini</a>","Thu Apr 09 18:04:21 +0800 2015"
"3829788580491946","3829721576039875","5408061251",NULL,"3829788580491946","3829788580491946","不能以偏概全","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Thu Apr 09 18:43:34 +0800 2015"
"3829788865689274","3829760112997624","1668493924",NULL,"3829788865689274","3829788865689274","城管来体院敢吗?","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Thu Apr 09 18:44:42 +0800 2015"
"3829789704493955","3829679586440952","2104853765",NULL,"3829789704493955","3829789704493955","@我是孤僻孩纸思密达","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Thu Apr 09 18:48:02 +0800 2015"
"3829789959613226","3829760112997624","2109084597","3829788865689274","3829789959613226","3829789959613226","回复@笨笨狼崽:体院这边不是一向正常嘛。只是这两天体考人较多  吓人","<a href=""http://app.weibo.com/t/feed/99GpJ"" rel=""nofollow"">华为Ascend Mate7</a>","Thu Apr 09 18:49:03 +0800 2015"
"3829799803973886","3829721576039875","5086590572",NULL,"3829799803973886","3829799803973886","我以后不吃肉了[右哼哼]","<a href=""http://app.weibo.com/t/feed/5YqrI8"" rel=""nofollow"">vivo智能手机客户端</a>","Thu Apr 09 19:28:10 +0800 2015"
"3829808998203195","3829679586440952","1785477640","3829770020400170","3829808998203195","3829808998203195","回复@萤光渐凉:http://t.cn/RA6yFpM","<a href=""http://weibo.com/"" rel=""nofollow"">三星GALAXY S4</a>","Thu Apr 09 20:04:42 +0800 2015"
"3829814627068605","3829814626711749","5209327470",NULL,"3829814627068605","3829814627068605","http://t.cn/RwpcTh3","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Thu Apr 09 20:27:00 +0800 2015"
"3829821714649595","3829680509715108","2161700680",NULL,"3829821714649595","3829821714649595","[doge]http://t.cn/RA6b1KS","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Thu Apr 09 20:55:14 +0800 2015"
"3829822067063002","3829680509715108","2161700680",NULL,"3829822067063002","3829822067063002","[doge]这个里面有http://t.cn/RA6GtOJ","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Thu Apr 09 20:56:38 +0800 2015"
"3829825674506481","3829680509715108","2278796373",NULL,"3829825674506481","3829825674506481","thunder://QUFodHRwOi8va3IudC1kb3duLmNvbS/jgJDmr4/ml6Xmm7TmlrBzZXh0djEwMC5jb23jgJHpn6nlm73mvJToibrlnIh2b2wyLTEud212Wlo=","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Thu Apr 09 21:10:57 +0800 2015"
"3829865210371384","3829552311161750","1582477480",NULL,"3829865210371384","3829865210371384","来 抱抱！~~","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Thu Apr 09 23:48:04 +0800 2015"
"3829872818670279","3829870239287036","1240989305",NULL,"3829872818670279","3829872818670279","[疑问]","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 10 00:18:18 +0800 2015"
"3829893797869684","3829721576039875","3533705870",NULL,"3829893797869684","3829893797869684","不要罚款，要判刑！","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Fri Apr 10 01:41:38 +0800 2015"
"3829909904424946","3829552311161750","2871008062","3829865210371384","3829909904424946","3829909904424946","回复@白白牙牙酱:[爱你][爱你][爱你]","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Fri Apr 10 02:45:40 +0800 2015"
"3829918683569464","3829870239287036","5102296139",NULL,"3829918683569464","3829918683569464","狐狸尾巴露馅了",NULL,"Fri Apr 10 03:20:33 +0800 2015"
"3829995455374545","3829870239287036","2119557421",NULL,"3829995455374545","3829995455374545","这么有诚意，那就合作一下吧[猪头]","<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">三星Galaxy Note II</a>","Fri Apr 10 08:25:37 +0800 2015"
"3830001491477221","3830001478887107","5209327470",NULL,"3830001491477221","3830001491477221","http://t.cn/Rwm0ye9","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Fri Apr 10 08:49:34 +0800 2015"
"3830003848488850","3829680509715108","5200443692",NULL,"3830003848488850","3830003848488850","@眠山车神王Sir 额呵呵，比以前好惨啊","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Fri Apr 10 08:58:58 +0800 2015"
"3830004905743947","3829680509715108","1440680183","3830003848488850","3830004905743947","3830004905743947","回复@Roshan不肉了:什么比以前？？","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Fri Apr 10 09:03:10 +0800 2015"
"3830006084305875","3829648704435115","5332309013",NULL,"3830006084305875","3830006084305875","感谢您对社团的支持！！关注我们的微信公众平台 kuaidijun521 领取奖品！！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 10 09:07:51 +0800 2015"
"3830008345101304","3829698104808563","2004420245",NULL,"3830008345101304","3830008345101304","要一张没化妆的照片","<a href=""http://app.weibo.com/t/feed/503Oti"" rel=""nofollow"">魅族 MX4</a>","Fri Apr 10 09:16:50 +0800 2015"
"3830011456519432","3829870239287036","1772166852",NULL,"3830011456519432","3830011456519432","周老师是段子手啊！！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 10 09:29:12 +0800 2015"
"3830013357386724","3829969040250970","1630538073",NULL,"3830013357386724","3830013357386724","为何","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Fri Apr 10 09:36:45 +0800 2015"
"3830017110999646","3829969040250970","1827684561",NULL,"3830017110999646","3830017110999646","咋啦","<a href=""http://app.weibo.com/t/feed/1KucM4"" rel=""nofollow"">荣耀3C</a>","Fri Apr 10 09:51:39 +0800 2015"
"3830020584049511","3829969040250970","2995266894",NULL,"3830020584049511","3830020584049511","回复@布琪冰:半夜失眠还拉肚子[生病]","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Fri Apr 10 10:05:27 +0800 2015"
"3830020705808708","3829969040250970","2995266894",NULL,"3830020705808708","3830020705808708","回复@Mashin琪的第二人生:昨晚两点多才睡着六点多就醒了还老跑厕所[衰]","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Fri Apr 10 10:05:57 +0800 2015"
"3830021313633807","3829969040250970","1827684561","3830020705808708","3830021313633807","3830021313633807","回复@胡小敏要唱着倔强写后青春期的诗:-_-||","<a href=""http://app.weibo.com/t/feed/1KucM4"" rel=""nofollow"">荣耀3C</a>","Fri Apr 10 10:08:22 +0800 2015"
"3830025428235237","3829969040250970","1630538073","3830020584049511","3830025428235237","3830025428235237","回复@胡小敏要唱着倔强写后青春期的诗:[生病]确实不能乱吃了","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Fri Apr 10 10:24:43 +0800 2015"
"3830028506850137","3829679586440952","2963985563","3829743814178794","3830028506850137","3830028506850137","回覆@HsHxx為你系上白色嫁衣:不是，他们有同伙的，也在隔壁村枪小孩，不止这一个","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 10 10:36:57 +0800 2015"
"3830029828250009","3829679586440952","3103614187",NULL,"3830029828250009","3830029828250009","是人贩子就该打死，荒天化日就敢抢孩子，如果得逞了这个孩子一生也就毁了！！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 10 10:42:12 +0800 2015"
"3830030134275016","3829679586440952","3103614187","3829770020400170","3830030134275016","3830030134275016","回复@萤光渐凉:因为如果是人贩子抢走了孩子，这个孩子一生会很悲催的度过，生不如死","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 10 10:43:24 +0800 2015"
"3830095552627747","3829760112997624","5254873690",NULL,"3830095552627747","3830095552627747","人多示众.一人敢站出来管吗？龟儿子大众的走狗，今天的狗，将来的人:也会同样地对待你、一样的下场！人在做、天在看……@_@","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Fri Apr 10 15:03:22 +0800 2015"
"3830176297163450","3829680509715108","2289099557",NULL,"3830176297163450","3830176297163450","@一朵爱太阳的向日葵 [doge][doge][doge]","<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 5</a>","Fri Apr 10 20:24:13 +0800 2015"
"3830227673425393","3829969040250970","1600481815",NULL,"3830227673425393","3830227673425393","这肠胃～～～悠着点","<a href=""http://app.weibo.com/t/feed/1ls6aP"" rel=""nofollow"">荣耀畅玩4X·快科技</a>","Fri Apr 10 23:48:22 +0800 2015"
"3830243913674785","3829969040250970","2995266894","3830227673425393","3830243913674785","3830243913674785","回复@大晶要毕业:今天别人给我送了包益阳麻辣鱼！！！","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Sat Apr 11 00:52:54 +0800 2015"
"3830443894303589","3830443890107616","3765107901",NULL,"3830443894303589","3830443894303589","http://t.cn/RA77E7r","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sat Apr 11 14:07:30 +0800 2015"
"3830528543652105","3830527704622558","1881706967",NULL,"3830528543652105","3830528543652105","已经无法阻止你了了！","<a href=""http://weibo.com/"" rel=""nofollow"">oho\'s橙子Android</a>","Sat Apr 11 19:43:55 +0800 2015"
"3830530263130484","3830527704622558","2995266894","3830528543652105","3830530263130484","3830530263130484","回复@淘气果莉橙:[泪][泪][泪]看来最近鸭梨大！","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Sat Apr 11 19:50:45 +0800 2015"
"3830540790963715","3830540703040145","2217800971",NULL,"3830540790963715","3830540790963715","什么活动","<a href=""http://weibo.com/"" rel=""nofollow"">华为</a>","Sat Apr 11 20:32:35 +0800 2015"
"3830541075890499","3830540703040145","2529674940",NULL,"3830541075890499","3830541075890499","在哪儿？","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sat Apr 11 20:33:43 +0800 2015"
"3830541554113814","3830541554112198","3765107901",NULL,"3830541554113814","3830541554113814","http://t.cn/RzL3KW3","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sat Apr 11 20:35:35 +0800 2015"
"3830543680145308","3830540703040145","2109470895",NULL,"3830543680145308","3830543680145308","@Yvette_is_a_kind_girl 你的便秘还没好吗[doge]","<a href=""http://weibo.com/"" rel=""nofollow"">敏镐小跟班小米</a>","Sat Apr 11 20:44:04 +0800 2015"
"3830551561907761","3830550764346804","1840423833",NULL,"3830551561907761","3830551561907761","今夜。","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sat Apr 11 21:15:23 +0800 2015"
"3830551733789689","3830540703040145","2241189485","3830540790963715","3830551733789689","3830551733789689","回复@阿H桦:草坪音乐会","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Sat Apr 11 21:16:03 +0800 2015"
"3830551784192164","3830550764346804","2039632373",NULL,"3830551784192164","3830551784192164","雨中狂奔","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sat Apr 11 21:16:16 +0800 2015"
"3830551813330690","3830540703040145","2241189485","3830541075890499","3830551813330690","3830551813330690","回复@茄子树不开花:南校水果摊对面的草坪","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Sat Apr 11 21:16:23 +0800 2015"
"3830552736260193","3830550764346804","3972950775",NULL,"3830552736260193","3830552736260193","这是哪呀","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sat Apr 11 21:20:03 +0800 2015"
"3830553420196686","3830550764346804","2382706605",NULL,"3830553420196686","3830553420196686","抽象派之作！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sat Apr 11 21:22:46 +0800 2015"
"3830554161610345","3830550764346804","2957841394",NULL,"3830554161610345","3830554161610345","给我投钱","<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>","Sat Apr 11 21:25:43 +0800 2015"
"3830555047426312","3830550764346804","1910920341",NULL,"3830555047426312","3830555047426312","开宾利呢","<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>","Sat Apr 11 21:29:14 +0800 2015"
"3830557433707172","3830554975850459","2237418757",NULL,"3830557433707172","3830557433707172","所以他马上要来我们大洛阳开演唱会啦，你要来吗[思考][来][来][来]",NULL,"Sat Apr 11 21:38:43 +0800 2015"
"3830559489110334","3830554975850459","2839202420",NULL,"3830559489110334","3830559489110334","四月十一南京奥体","<a href=""http://app.weibo.com/t/feed/5yiHuw"" rel=""nofollow"">iPhone 6 Plus</a>","Sat Apr 11 21:46:53 +0800 2015"
"3830560331400760","3830550764346804","1598935651",NULL,"3830560331400760","3830560331400760","换雨刮啦","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Sat Apr 11 21:50:14 +0800 2015"
"3830561023547921","3830554975850459","1631582742",NULL,"3830561023547921","3830561023547921","这配图。。","<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>","Sat Apr 11 21:52:59 +0800 2015"
"3830562311835215","3830550764346804","1027573412",NULL,"3830562311835215","3830562311835215","电闪雷鸣⚡️","<a href=""http://app.weibo.com/t/feed/8crQy"" rel=""nofollow"">Weico.iPhone</a>","Sat Apr 11 21:58:05 +0800 2015"
"3830562391816243","3830550764346804","5333860231",NULL,"3830562391816243","3830562391816243","朦胧美[傻眼]","<a href=""http://app.weibo.com/t/feed/6Df7i5"" rel=""nofollow"">小米手机2S</a>","Sat Apr 11 21:58:25 +0800 2015"
"3830562429355699","3830550764346804","2696046673",NULL,"3830562429355699","3830562429355699","去哪里玩呀？","<a href=""http://app.weibo.com/t/feed/3Q6v1A"" rel=""nofollow"">魅蓝note</a>","Sat Apr 11 21:58:34 +0800 2015"
"3830563469348481","3830554975850459","2934135271",NULL,"3830563469348481","3830563469348481","是。","<a href=""http://app.weibo.com/t/feed/4Vdgl4"" rel=""nofollow"">小米手机4</a>","Sat Apr 11 22:02:42 +0800 2015"
"3830563486376201","3830550764346804","1216881855",NULL,"3830563486376201","3830563486376201","雨刷要换了","<a href=""http://app.weibo.com/t/feed/2Z4ouB"" rel=""nofollow"">华为麦芒B199</a>","Sat Apr 11 22:02:46 +0800 2015"
"3830565948592028","3830550764346804","1681518633",NULL,"3830565948592028","3830565948592028","为什么前面是警车[疑问]","<a href=""http://app.weibo.com/t/feed/5yiHuw"" rel=""nofollow"">iPhone 6 Plus</a>","Sat Apr 11 22:12:33 +0800 2015"
"3830566438670968","3830550764346804","1119012220",NULL,"3830566438670968","3830566438670968","还在路上穿梭，终于可沉淀下来，也许下车时可以深深的吸口气。","<a href=""http://app.weibo.com/t/feed/22zMnn"" rel=""nofollow"">小米手机</a>","Sat Apr 11 22:14:30 +0800 2015"
"3830566711676418","3830550764346804","1052447595",NULL,"3830566711676418","3830566711676418","雨刮片该换了","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Sat Apr 11 22:15:35 +0800 2015"
"3830571631675081","3830571631672583","5209327470",NULL,"3830571631675081","3830571631675081","http://t.cn/RwpcTh3","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sat Apr 11 22:35:08 +0800 2015"
"3830572122578343","3830554975850459","3978364252",NULL,"3830572122578343","3830572122578343","今天你去了哦，我在地铁上看到挺多粉丝","<a href=""http://app.weibo.com/t/feed/22zMnn"" rel=""nofollow"">小米手机</a>","Sat Apr 11 22:37:05 +0800 2015"
"3830574802125670","3830554975850459","3296120295",NULL,"3830574802125670","3830574802125670","@人言耳可","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Sat Apr 11 22:47:44 +0800 2015"
"3830576610284495","3830554975850459","2427328055",NULL,"3830576610284495","3830576610284495","Jay Eason是过去，Mayday是现在和将来[愛你]","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sat Apr 11 22:54:54 +0800 2015"
"3830577289924641","3830550764346804","1804528321",NULL,"3830577289924641","3830577289924641","在哪里","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Sat Apr 11 22:57:36 +0800 2015"
"3830580477612442","3830550764346804","2596643263",NULL,"3830580477612442","3830580477612442","去哪里？","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sat Apr 11 23:10:17 +0800 2015"
"3830580929983553","3830550764346804","3199871553",NULL,"3830580929983553","3830580929983553","貌似雨还不小。","<a href=""http://weibo.com/"" rel=""nofollow"">Android</a>","Sat Apr 11 23:12:05 +0800 2015"
"3830581081278590","3830550764346804","1226789422",NULL,"3830581081278590","3830581081278590","死磕？","<a href=""http://app.weibo.com/t/feed/5yiHuw"" rel=""nofollow"">iPhone 6 Plus</a>","Sat Apr 11 23:12:41 +0800 2015"
"3830592146028235","3830550764346804","2348648575",NULL,"3830592146028235","3830592146028235","今天中午也是急匆匆的下了一场雨……算是降温？","<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>","Sat Apr 11 23:56:39 +0800 2015"
"3830594355895313","3830554975850459","2796201684",NULL,"3830594355895313","3830594355895313","说得太好","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 00:05:26 +0800 2015"
"3830594985740809","3830550764346804","1922825420",NULL,"3830594985740809","3830594985740809","好美，仿佛浪漫的油画。","<a href=""http://weibo.com/"" rel=""nofollow"">小米手机3</a>","Sun Apr 12 00:07:56 +0800 2015"
"3830594993745898","3830540703040145","5219077121","3830543680145308","3830594993745898","3830594993745898","回复@woshirui1215:多半是废了","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 00:07:58 +0800 2015"
"3830596885478449","3830550764346804","2280593755",NULL,"3830596885478449","3830596885478449","张总，下雨快乐","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 00:15:28 +0800 2015"
"3830601976790292","3830601688001396","2370968511",NULL,"3830601976790292","3830601976790292","哈哈哈哈","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 00:35:43 +0800 2015"
"3830602451432860","3830601688001396","3476751182",NULL,"3830602451432860","3830602451432860","哈哈哈哈哈哈张良计和过墙梯系列",NULL,"Sun Apr 12 00:37:36 +0800 2015"
"3830602518306520","3830601688001396","1631887902",NULL,"3830602518306520","3830602518306520","油钱","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Sun Apr 12 00:37:52 +0800 2015"
"3830602833198473","3830554975850459","1594287544",NULL,"3830602833198473","3830602833198473","但是今天没唱十年 差评啊[泪]","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Sun Apr 12 00:39:07 +0800 2015"
"3830603679789345","3830601688001396","2406538724",NULL,"3830603679789345","3830603679789345","什么软件这是？","<a href=""http://app.weibo.com/t/feed/4ACxed"" rel=""nofollow"">iPad客户端</a>","Sun Apr 12 00:42:29 +0800 2015"
"3830607769907431","3830554975850459","2958841477",NULL,"3830607769907431","3830607769907431","可惜今天没唱十年，十年成了长沙，歌手的标志了…[泪][泪][泪]","<a href=""http://weibo.com/"" rel=""nofollow"">Android</a>","Sun Apr 12 00:58:44 +0800 2015"
"3830609455833827","3830593437939045","3934636579",NULL,"3830609455833827","3830609455833827","???","<a href=""http://app.weibo.com/t/feed/65BXE5"" rel=""nofollow"">生性锋狂 OPPO R5</a>","Sun Apr 12 01:05:26 +0800 2015"
"3830612752252734","3830550764346804","3349956132",NULL,"3830612752252734","3830612752252734","刮风下雨起码没雾霾了。。。","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Sun Apr 12 01:18:32 +0800 2015"
"3830616497974752","3830540703040145","2872097134",NULL,"3830616497974752","3830616497974752"," @努力的菇凉请继续加油 看到你了[哈哈][哈哈]","<a href=""http://app.weibo.com/t/feed/4ACxed"" rel=""nofollow"">iPad客户端</a>","Sun Apr 12 01:33:25 +0800 2015"
"3830618096127684","3830601688001396","1644730235",NULL,"3830618096127684","3830618096127684","这样也可以？什么app","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 01:39:46 +0800 2015"
"3830626626873941","3830550764346804","1882242351",NULL,"3830626626873941","3830626626873941","图片不高清","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Sun Apr 12 02:13:40 +0800 2015"
"3830648126719481","3830601688001396","1692539731",NULL,"3830648126719481","3830648126719481","晚安","<a href=""http://weibo.com/"" rel=""nofollow"">Android</a>","Sun Apr 12 03:39:05 +0800 2015"
"3830656507516449","3830601688001396","5547558540",NULL,"3830656507516449","3830656507516449","驻马店……","<a href=""http://weibo.com/"" rel=""nofollow"">Smartisan T1</a>","Sun Apr 12 04:12:24 +0800 2015"
"3830692876598335","3830550764346804","1287933613",NULL,"3830692876598335","3830692876598335","雨夜总会有所感触，好像心底那片最柔软的地方被春雨滋润着、柔软着。","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Sun Apr 12 06:36:55 +0800 2015"
"3830700841452468","3830593437939045","1664067514",NULL,"3830700841452468","3830700841452468","每次多少圈","<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 5s</a>","Sun Apr 12 07:08:34 +0800 2015"
"3830705585175173","3830601688001396","1000217363",NULL,"3830705585175173","3830705585175173","看到我们大信阳了[熊猫][熊猫]","<a href=""http://app.weibo.com/t/feed/6Df7i5"" rel=""nofollow"">小米手机2S</a>","Sun Apr 12 07:27:25 +0800 2015"
"3830706440524510","3830554975850459","1638793632","3830602833198473","3830706440524510","3830706440524510","回复@MINI-SHA:十年红玫瑰都没有[伤心]","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Sun Apr 12 07:30:49 +0800 2015"
"3830706474092508","3830554975850459","1638793632","3830576610284495","3830706474092508","3830706474092508","回复@遇見一片藍海:[可爱]","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Sun Apr 12 07:30:56 +0800 2015"
"3830707804139933","3830550764346804","2733747452",NULL,"3830707804139933","3830707804139933","[害羞][害羞][害羞]","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 07:36:14 +0800 2015"
"3830709065815109","3830623435462504","2210846160",NULL,"3830709065815109","3830709065815109","加油加油","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Sun Apr 12 07:41:15 +0800 2015"
"3830709284448116","3830554975850459","1638793632",NULL,"3830709284448116","3830709284448116","回复@-陳家阿詩:[doge]龙门可以考虑下","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Sun Apr 12 07:42:07 +0800 2015"
"3830725512005541","3830554975850459","2237418757","3830709284448116","3830725512005541","3830725512005541","回复@安小咩:好哒～迷路了记得找我哟[哈哈]",NULL,"Sun Apr 12 08:46:36 +0800 2015"
"3830728221857442","3830593437939045","2377243715",NULL,"3830728221857442","3830728221857442","回复@滄烸客:12圈[嘘]","<a href=""http://app.weibo.com/t/feed/6G7MnG"" rel=""nofollow"">三星GALAXY S4</a>","Sun Apr 12 08:57:22 +0800 2015"
"3830729807401786","3830593437939045","1664067514","3830728221857442","3830729807401786","3830729807401786","回复@英国病人shuo:等下推荐你一个微博","<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 5s</a>","Sun Apr 12 09:03:40 +0800 2015"
"3830730042211435","3830540703040145","5485737346","3830616497974752","3830730042211435","3830730042211435","回复@菠菜绿耳朵:我都没看见自己....[哼][哼]","<a href=""http://app.weibo.com/t/feed/4ACxed"" rel=""nofollow"">iPad客户端</a>","Sun Apr 12 09:04:35 +0800 2015"
"3830737038429015","3830623435462504","2460936194",NULL,"3830737038429015","3830737038429015","卖身or卖肾","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Sun Apr 12 09:32:24 +0800 2015"
"3830737281324966","3830737277424342","5209327470",NULL,"3830737281324966","3830737281324966","http://t.cn/Rwm0WUI","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 09:33:21 +0800 2015"
"3830741811095006","3830741659812604","5579505636",NULL,"3830741811095006","3830741811095006","好好练，不就可以打好了","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Sun Apr 12 09:51:22 +0800 2015"
"3830742037613566","3830741659812604","5574913109",NULL,"3830742037613566","3830742037613566","你这是想进国家队吗","<a href=""http://weibo.com/"" rel=""nofollow"">华为</a>","Sun Apr 12 09:52:15 +0800 2015"
"3830742046013338","3830741659812604","5584665606",NULL,"3830742046013338","3830742046013338","慢慢练，不就学会了么","<a href=""http://app.weibo.com/t/feed/5hCtyG"" rel=""nofollow"">红米2</a>","Sun Apr 12 09:52:18 +0800 2015"
"3830742088002533","3830741983284956","1555046802",NULL,"3830742088002533","3830742088002533","已抬","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Sun Apr 12 09:52:27 +0800 2015"
"3830742096401862","3830741659812604","5451015862",NULL,"3830742096401862","3830742096401862","不知道","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Sun Apr 12 09:52:29 +0800 2015"
"3830742113199853","3830741659812604","5183330038",NULL,"3830742113199853","3830742113199853","加强练习才会有成果的，努力吧！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Sun Apr 12 09:52:34 +0800 2015"
